geometry,OBJECTID,GID_4,GID_0,COUNTRY,GID_1,NAME_1,GID_2,NAME_2,GID_3,NAME_3,NAME_4,VARNAME_4,TYPE_4,ENGTYPE_4,CC_4,Shape_Leng,Shape_Area,uncovered_area,total_area,percent_uncovered
"POLYGON ((693689.1202541229 9298699.792822368, 693693.5488205957 9298694.906652229, 693729.9055691072 9298661.954816142, 693769.3170946792 9298632.725236671, 693811.403842776 9298607.49941065, 693855.7604950065 9298586.520276567, 693901.9598725617 9298569.989874957, 693949.557050181 9298558.067402622, 693998.0936410242 9298550.867679488, 694047.102211189 9298548.460042823, 694096.1107813538 9298550.867679488, 694144.647372197 9298558.067402622, 694192.2445498162 9298569.989874957, 694238.4439273715 9298586.520276567, 694282.800579602 9298607.49941065, 694324.8873276988 9298632.725236671, 694344.4087588337 9298647.203316737, 694364.3560645947 9298629.124132631, 694403.7675901668 9298599.89455316, 694445.8543382635 9298574.668727139, 694490.210990494 9298553.689593056, 694536.4103680493 9298537.159191446, 694584.0075456685 9298525.236719111, 694632.5441365117 9298518.036995977, 694681.5527066765 9298515.629359312, 694730.5612768413 9298518.036995977, 694779.0978676846 9298525.236719111, 694809.8775840303 9298532.946636694, 694808.4060950538 9298523.026663793, 694805.9984583899 9298474.018093629, 694808.4060950538 9298425.009523464, 694815.6058181883 9298376.47293262, 694827.5282905238 9298328.875755, 694844.0586921342 9298282.676377445, 694865.0378262157 9298238.319725215, 694890.2636522386 9298196.232977118, 694898.9804783198 9298184.479697727, 694899.8116286446 9298167.561244199, 694907.0113517791 9298119.024653355, 694918.9338241146 9298071.427475736, 694935.464225725 9298025.22809818, 694956.4433598066 9297980.87144595, 694981.6691858295 9297938.784697853, 695010.8987652994 9297899.373172281, 695043.8506013874 9297863.01642377, 695080.2073498989 9297830.064587682, 695119.618875471 9297800.835008211, 695161.7056235677 9297775.60918219, 695206.0622757982 9297754.630048107, 695251.5970117587 9297738.337459063, 695277.9976775686 9297725.850874074, 695324.1970551239 9297709.320472464, 695371.7942327431 9297697.398000129, 695420.3308235863 9297690.198276995, 695469.3393937511 9297687.79064033, 695518.3479639159 9297690.198276995, 695566.8845547591 9297697.398000129, 695567.9530273883 9297697.66563859, 695570.538244141 9297698.04911927, 695618.1354217603 9297709.971591605, 695664.3347993155 9297726.501993215, 695708.691451546 9297747.481127298, 695750.7781996428 9297772.706953319, 695790.1897252148 9297801.93653279, 695826.5464737263 9297834.888368877, 695859.4983098144 9297871.245117389, 695888.7278892843 9297910.65664296, 695913.9537153072 9297952.743391057, 695934.9328493887 9297997.100043288, 695951.4632509991 9298043.299420843, 695963.3857233346 9298090.896598462, 695970.5854464691 9298139.433189306, 695972.993083133 9298188.44175947, 695970.5854464691 9298237.450329635, 695963.3857233346 9298285.98692048, 695951.4632509991 9298333.584098099, 695934.9328493887 9298379.783475654, 695913.9537153072 9298424.140127884, 695888.7278892843 9298466.226875981, 695859.4983098144 9298505.638401553, 695845.2652807246 9298521.342129193, 695850.2232104562 9298528.02712357, 695875.4490364791 9298570.113871668, 695896.4281705606 9298614.470523898, 695912.958572171 9298660.669901453, 695919.6517004543 9298687.390367374, 695933.901983327 9298695.931658225, 695973.3135088991 9298725.161237696, 696009.6702574105 9298758.113073783, 696042.6220934986 9298794.469822295, 696044.055758846 9298796.40289624, 696150.523260744 9298794.831637232, 696141.1464164638 9298768.33692222, 696136.8805253324 9298755.220228266, 696129.2113607398 9298734.415415235, 696118.9837048696 9298705.97257107, 696113.016349904 9298689.011707239, 696118.8762389381 9298674.541746516, 696134.8485917463 9298654.763724003, 696165.9927179832 9298628.02514774, 696177.7691304847 9298615.59181995, 696186.1500145841 9298597.738024974, 696187.7980205216 9298585.919419348, 696186.9041874513 9298571.36703686, 696185.1736981582 9298559.138171844, 696179.2406012549 9298552.197166156, 696154.7016959044 9298535.563607942, 696131.8561298745 9298520.295431968, 696125.927691558 9298514.778121525, 696106.4432357054 9298494.963197635, 696099.6604832935 9298486.442894865, 696092.8776232332 9298477.922923993, 696087.7895281232 9298471.190043302, 696071.6497094671 9298441.976325685, 696069.0803624173 9298431.226801334, 696072.4292291357 9298423.041135091, 696079.993179817 9298413.15334547, 696087.5639130258 9298405.217233993, 696099.3419706406 9298393.311012283, 696127.9835021389 9298375.388141582, 696149.8858606529 9298361.654383706, 696167.5947429376 9298356.003672417, 696182.7728708215 9298350.88894092, 696210.6280399808 9298349.897228109, 696268.8695807509 9298347.377437653, 696272.2057346654 9298335.552821126, 696261.9926392969 9298311.381646136, 696241.6151008146 9298277.278158562, 696251.7080558145 9298266.326911127, 696273.5686380788 9298240.41119167, 696279.4551387805 9298233.746147478, 696275.1977049378 9298223.10802366, 696263.3334776514 9298209.858982202, 696254.8800091675 9298206.512617135, 696216.859458616 9298197.30850952, 696198.2830167895 9298196.10631636, 696185.6072706083 9298192.352689102, 696177.9962239579 9298188.528970439, 696166.1285999741 9298174.277809918, 696159.341029306 9298164.281068895, 696148.308536314 9298147.390307833, 696146.5709341712 9298133.052054958, 696146.5142623619 9298116.492903618, 696148.0695703363 9298077.56774908, 696154.7680750209 9298061.513023155, 696162.331879552 9298051.572560301, 696169.0547869422 9298042.584338358, 696185.0454838632 9298028.237927865, 696210.2825415616 9298002.310431967, 696215.3078278857 9297990.638516575, 696215.2527493009 9297974.553814419, 696210.9220158411 9297942.50481487, 696208.321283546 9297922.631925926, 696205.7027830869 9297897.53825786, 696203.0399232581 9297859.524141217, 696202.0808453908 9297825.934151145, 696202.0524893149 9297817.654627753, 696201.0043164289 9297758.11834157, 696197.5923832647 9297747.899255622, 696174.6903415981 9297716.071799785, 696163.703515665 9297712.470566591, 696151.04527949 9297713.832563324, 696124.0669606843 9297724.314087227, 696101.3319396591 9297741.32033244, 696066.805836568 9297766.382987224, 696049.9405692057 9297771.819811076, 696033.0494226934 9297769.66258325, 696019.5104752693 9297760.374648986, 696013.573628128 9297752.379014228, 696004.2021610755 9297727.361114087, 695992.0800979207 9297638.752245443, 695992.786103015 9297598.353331473, 695993.5150915751 9297564.704838593, 695993.4829649595 9297555.317929344, 695995.0303096748 9297514.072390413, 695991.6270824444 9297506.384506328, 695984.0153833828 9297502.244485501, 695975.5928585831 9297507.968939262, 695947.8155466919 9297531.584406924, 695924.24456973 9297550.966747617, 695910.7695546813 9297560.347109186, 695902.3489711579 9297566.546222486, 695883.814213441 9297577.52619232, 695871.9960460762 9297577.619259108, 695840.7323205386 9297569.235777376, 695822.9673252838 9297558.432606429, 695813.6618066838 9297552.769024558, 695800.9462089726 9297537.3077221, 695789.046735249 9297513.616888858, 695788.1576613567 9297500.541199228, 695789.7843725758 9297482.499850392, 695790.6655549346 9297473.695714487, 695752.548778257 9297501.965042733, 695710.4620301602 9297527.190868754, 695666.1053779298 9297548.170002837, 695619.9060003745 9297564.700404447, 695572.3088227552 9297576.622876782, 695523.772231912 9297583.822599916, 695474.7636617472 9297586.23023658, 695425.7550915824 9297583.822599916, 695377.2185007392 9297576.622876782, 695329.62132312 9297564.700404447, 695283.4219455647 9297548.170002837, 695239.0652933342 9297527.190868754, 695196.9785452374 9297501.965042733, 695157.5670196654 9297472.735463262, 695121.210271154 9297439.783627175, 695088.2584350659 9297403.426878663, 695059.028855596 9297364.015353091, 695033.803029573 9297321.928604994, 695012.8238954915 9297277.571952764, 694996.2934938811 9297231.372575209, 694995.3147950843 9297227.465390595, 694971.3204376383 9297231.024617301, 694922.3118674735 9297233.432253966, 694873.3032973087 9297231.024617301, 694824.7667064655 9297223.824894167, 694777.1695288463 9297211.902421832, 694730.970151291 9297195.372020222, 694686.6134990605 9297174.39288614, 694676.9638331437 9297168.60909897, 694667.1019263035 9297172.137745662, 694671.8403134327 9297204.081356972, 694674.2479500966 9297253.089927137, 694673.1763364061 9297274.90312492, 694684.44560059 9297278.93533212, 694728.8022528205 9297299.914466202, 694770.8890009172 9297325.140292224, 694810.3005264893 9297354.369871695, 694846.6572750007 9297387.321707781, 694879.6091110888 9297423.678456293, 694908.8386905587 9297463.089981865, 694934.0645165816 9297505.176729962, 694955.0436506631 9297549.533382192, 694971.5740522735 9297595.732759748, 694983.496524609 9297643.329937367, 694990.6962477436 9297691.866528211, 694993.1038844074 9297740.875098376, 694990.6962477436 9297789.88366854, 694983.496524609 9297838.420259384, 694971.5740522735 9297886.017437004, 694955.0436506631 9297932.216814559, 694934.0645165816 9297976.573466789, 694908.8386905587 9298018.660214886, 694879.6091110888 9298058.071740458, 694846.6572750007 9298094.42848897, 694810.3005264893 9298127.380325057, 694770.8890009172 9298156.609904528, 694728.8022528205 9298181.835730549, 694684.44560059 9298202.814864632, 694638.2462230347 9298219.345266242, 694621.4837453782 9298223.544048315, 694582.7779477739 9298252.250224253, 694540.6911996772 9298277.476050274, 694496.3345474467 9298298.455184357, 694450.1351698914 9298314.985585967, 694402.5379922722 9298326.908058302, 694354.001401429 9298334.107781436, 694304.9928312642 9298336.515418101, 694285.1314826927 9298335.539692612, 694263.9538019268 9298348.233105972, 694219.5971496963 9298369.212240055, 694173.397772141 9298385.742641665, 694125.8005945218 9298397.665114, 694077.2640036786 9298404.864837134, 694028.2554335138 9298407.272473799, 693979.246863349 9298404.864837134, 693930.7102725058 9298397.665114, 693883.1130948865 9298385.742641665, 693836.9137173312 9298369.212240055, 693792.5570651008 9298348.233105972, 693750.470317004 9298323.007279951, 693711.058791432 9298293.77770048, 693676.3551052153 9298262.324112725, 693675.82570583 9298273.100284774, 693668.6259826955 9298321.636875618, 693656.70351036 9298369.234053237, 693640.1731087496 9298415.433430793, 693620.3460971717 9298457.354124654, 693626.2654263095 9298469.869494593, 693642.79582792 9298516.068872148, 693654.7183002555 9298563.666049767, 693661.91802339 9298612.202640612, 693664.3256600539 9298661.211210776, 693662.5600710484 9298697.150600616, 693689.1202541229 9298699.792822368))",21,IDN.4.7.3.8_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.3_1,Pamulang,Pondok Cabe Udik,NA,Kelurahan,Urban Community,3674030004,0.09582612209,0.00040645028,0.8764770542080003,4.973836433559718,17.62
"MULTIPOLYGON (((691135.8394437126 9308703.799152432, 691144.4476780595 9308701.691914855, 691140.7060407653 9308695.449370164, 691137.5840827742 9308688.848544585, 691127.5259870479 9308699.945943099, 691122.7945466989 9308704.234270664, 691135.8394437126 9308703.799152432)), ((691000.6659446112 9306368.019797785, 690988.8276142488 9306362.521349763, 690952.45420838 9306341.652734851, 690930.5007456995 9306346.40164903, 690935.5692450269 9306349.439590614, 690973.5075441704 9306377.5765509, 691009.507286312 9306372.236493599, 691000.6659446112 9306368.019797785)))",22,IDN.4.7.4.1_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Jurang Manggu Barat,NA,Kelurahan,Urban Community,3674060008,0.09452957716,0.00020822664,0.0012473897314538998,2.5484542061852378,0.05
"POLYGON ((691982.1278217875 9308784.28278382, 692064.1397891782 9308785.986920577, 692063.199882769 9308784.41878147, 692061.6825048613 9308781.210555436, 692020.7428967649 9308770.955717452, 691982.7088015598 9308757.346900582, 691968.1718996208 9308776.947643833, 691963.8019937944 9308781.769091923, 691982.1278217875 9308784.28278382))",23,IDN.4.7.4.2_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Jurang Manggu Timur,NA,Kelurahan,Urban Community,3674060009,0.07546820212,0.00020486351,0.0014201992353892019,2.5073189619409306,0.06
"MULTIPOLYGON (((688410.6742915716 9305420.940139491, 688392.8332671251 9305386.72069265, 688375.0137619621 9305359.14579379, 688367.6290539855 9305341.069151716, 688351.2754891276 9305341.872550841, 688302.2669189628 9305339.464914177, 688268.4977762479 9305334.455735045, 688250.3781866027 9305340.939027887, 688202.7810089835 9305352.861500222, 688154.2444181403 9305360.061223356, 688105.2358479755 9305362.46886002, 688056.2272778107 9305360.061223356, 688039.1730129749 9305357.53146214, 688036.6722535922 9305367.515053226, 688060.8353170239 9305389.41517736, 688093.787153112 9305425.771925872, 688105.501816755 9305441.567321293, 688111.4920512885 9305445.1577297, 688150.9035768606 9305474.387309171, 688187.260325372 9305507.339145258, 688220.2121614601 9305543.69589377, 688249.44174093 9305583.107419342, 688259.0381769555 9305599.118105583, 688259.6169068231 9305598.479575573, 688295.9736553346 9305565.527739486, 688335.3851809066 9305536.298160015, 688377.4719290034 9305511.072333993, 688421.8285812339 9305490.09319991, 688441.7066833038 9305482.980701262, 688410.6742915716 9305420.940139491)), ((687473.8430722432 9306252.765593117, 687522.851642408 9306255.173229782, 687528.0300114969 9306255.941368274, 687516.5102926969 9306247.397762533, 687480.1535441855 9306214.445926446, 687447.2017080974 9306178.089177934, 687443.9935824174 9306173.7635212, 687434.8518908953 9306210.259199519, 687418.4421149823 9306256.121450834, 687424.8345020784 9306255.173229782, 687473.8430722432 9306252.765593117)))",24,IDN.4.7.4.3_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Perigi,NA,Kelurahan,Urban Community,3674060004,0.10582774483,0.00033530492,0.06032529597260503,4.103519422558511,1.47
"MULTIPOLYGON (((686554.920781132 9307336.095916854, 686555.642998679 9307336.631549893, 686539.0873651691 9307301.62760382, 686522.5569635587 9307255.428226264, 686510.6344912231 9307207.831048645, 686503.4347680886 9307159.2944578, 686501.0271314248 9307110.285887636, 686503.4347680886 9307061.277317472, 686510.6344912231 9307012.740726627, 686514.8378131437 9306995.960124886, 686510.8901406525 9306989.373831237, 686489.911006571 9306945.017179007, 686473.3806049606 9306898.817801451, 686461.4581326251 9306851.220623832, 686454.2584094906 9306802.684032988, 686451.8507728267 9306753.675462823, 686454.2584094906 9306704.666892659, 686461.4581326251 9306656.130301815, 686466.3935419503 9306636.427043324, 686436.0861108359 9306658.904566167, 686393.9993627392 9306684.130392188, 686349.6427105087 9306705.109526271, 686303.4433329534 9306721.63992788, 686255.8461553341 9306733.562400216, 686207.3095644909 9306740.76212335, 686158.3009943261 9306743.169760015, 686134.0375474485 9306741.977773305, 686156.5556000463 9306779.54687437, 686177.5347341278 9306823.9035266, 686194.0651357382 9306870.102904156, 686205.9876080737 9306917.700081775, 686213.1873312083 9306966.23667262, 686215.5949678721 9307015.245242784, 686214.3946578499 9307039.67811458, 686214.5207254416 9307039.84809705, 686239.7465514645 9307081.934845148, 686260.7256855461 9307126.291497378, 686277.2560871565 9307172.490874933, 686289.178559492 9307220.088052552, 686294.0101086556 9307252.659711283, 686326.144234787 9307254.238359671, 686374.6808256302 9307261.438082805, 686422.2780032494 9307273.36055514, 686468.4773808047 9307289.89095675, 686512.8340330352 9307310.870090833, 686554.920781132 9307336.095916854)), ((686475.497636408 9305856.664533334, 686478.439653784 9305859.331022454, 686475.4442699612 9305855.292214908, 686456.957025683 9305824.44811124, 686435.5552317558 9305825.499513956, 686432.6161259214 9305825.355124945, 686436.0861108359 9305827.434953863, 686475.497636408 9305856.664533334)))",25,IDN.4.7.4.4_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Perigi Baru,NA,Kelurahan,Urban Community,3674060001,0.08896701183,0.00027547879,0.15252340565653294,3.3713467814716567,4.52
POLYGON EMPTY,26,IDN.4.7.4.5_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Pondok Aren,NA,Kelurahan,Urban Community,3674060007,0.06072711465,0.00019687866,0.0,2.409534541930635,0.0
"MULTIPOLYGON (((693406.8519938438 9308881.398799732, 693405.0921634857 9308859.993784126, 693402.5248380101 9308849.66621499, 693399.1091459242 9308838.181212436, 693397.3893754086 9308828.799732637, 693410.8952952902 9308827.700333085, 693422.7162030884 9308827.713806992, 693456.4935218282 9308828.814339718, 693477.6038919368 9308829.376998475, 693497.8664034419 9308828.835190466, 693513.0717788567 9308830.99941808, 693590.5854207375 9308831.908844303, 693560.8371431411 9308817.838956855, 693518.7503950443 9308792.613130834, 693479.3388694723 9308763.383551363, 693442.9821209608 9308730.431715276, 693410.0302848727 9308694.074966764, 693385.7595313963 9308661.349644039, 693378.2575967321 9308661.374574305, 693329.5225051439 9308732.624191081, 693298.419649023 9308774.125076307, 693274.7790318598 9308774.414600585, 693247.16618168 9308849.813031228, 693258.3153108463 9308901.826083897, 693406.8519938438 9308881.398799732)), ((694078.5866534646 9307891.497423746, 694036.6880783824 9307911.31397392, 694021.0479494242 9307916.910101544, 694031.0796694205 9307921.654751744, 694073.1664175172 9307946.880577765, 694079.931190279 9307951.897675179, 694078.5866534646 9307891.497423746)))",27,IDN.4.7.4.6_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Pondok Betung,NA,Kelurahan,Urban Community,3674060011,0.08228027065,0.00017644377,0.03688272701637861,2.159515268770254,1.71
"MULTIPOLYGON (((690903.1139830273 9306228.961730948, 690919.9049836578 9306200.165665708, 690916.4877943399 9306187.995121278, 690921.5282281062 9306180.279205889, 691019.0024488714 9306039.471460715, 691050.935779363 9305994.013893541, 691107.2367197657 9305913.143306566, 691128.241657787 9305882.065611605, 691147.5653519919 9305853.261065518, 691162.6821161249 9305828.9004459, 691171.0482219984 9305805.616601573, 691172.7003380151 9305794.589358903, 691181.954622254 9305784.59188106, 691190.3609013731 9305773.489710785, 691202.9559816183 9305752.459410755, 691213.3598381914 9305740.1674033, 691213.4252858717 9305739.726190878, 691225.3477582072 9305692.129013259, 691233.7200239132 9305668.730098128, 691233.0580186413 9305663.87029394, 691225.4375237476 9305657.250848658, 691203.4899446843 9305658.430659471, 691196.7027265485 9305648.486108338, 691207.6492770603 9305639.643274952, 691215.2150533438 9305629.651134081, 691226.9689952879 9305609.678548774, 691225.229524311 9305594.232762812, 691225.1746931906 9305577.621395966, 691229.8593758832 9305568.70698084, 691206.8417459271 9305594.10302194, 691170.4849974157 9305627.054858027, 691131.0734718436 9305656.284437498, 691088.9867237469 9305681.51026352, 691044.6300715164 9305702.489397602, 690998.4306939611 9305719.019799212, 690950.8335163419 9305730.942271547, 690902.2969254986 9305738.141994681, 690853.2883553338 9305740.549631346, 690804.279785169 9305738.141994681, 690755.7431943258 9305730.942271547, 690708.1460167066 9305719.019799212, 690661.9466391513 9305702.489397602, 690617.5899869208 9305681.51026352, 690605.2911793247 9305674.138641935, 690590.0910966652 9305706.276516538, 690564.8652706423 9305748.363264635, 690535.6356911724 9305787.774790207, 690502.6838550844 9305824.131538719, 690466.3271065729 9305857.083374806, 690462.5554855588 9305859.880599592, 690474.7315485117 9305885.624721719, 690487.532588034 9305921.401230477, 690510.6529056138 9305929.673812386, 690555.0095578443 9305950.652946468, 690597.096305941 9305975.87877249, 690636.5078315131 9306005.10835196, 690672.8645800245 9306038.060188048, 690705.8164161126 9306074.41693656, 690735.0459955825 9306113.828462131, 690760.2718216054 9306155.915210228, 690781.2509556869 9306200.271862458, 690797.7813572973 9306246.471240014, 690808.3448198618 9306288.642946502, 690848.4836574399 9306303.004852235, 690903.1139830273 9306228.961730948)), ((691369.3674357786 9305012.033117063, 691379.4949390014 9305010.8920343, 691386.2308892775 9305005.332648937, 691382.8170347882 9304994.269597292, 691367.0281234806 9304981.079871431, 691366.0836401954 9305000.305270365, 691364.2465336495 9305012.690036708, 691369.3674357786 9305012.033117063)))",28,IDN.4.7.4.7_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Pondok Jaya,NA,Kelurahan,Urban Community,3674060006,0.08482992037,0.00018629997,0.24352060055515914,2.2800254871377317,10.68
"MULTIPOLYGON (((685632.4980382365 9308951.164360749, 685637.4856236968 9308963.280468408, 685643.0241452346 9308967.388115931, 685656.4837060405 9308979.587150764, 685654.798344526 9308945.280829018, 685655.3963422328 9308933.108306058, 685635.3593782698 9308936.080508893, 685628.4011617579 9308936.42234415, 685632.4980382365 9308951.164360749)), ((685841.0643416448 9309486.855456384, 685846.1691513949 9309499.02077357, 685859.7274293805 9309514.428527486, 685864.4634104855 9309517.948533835, 685844.1668310406 9309490.581764476, 685841.1800822511 9309485.598675169, 685841.0643416448 9309486.855456384)), ((685928.8677012455 9309589.071066046, 685931.9159194982 9309589.52322651, 685926.9623671689 9309585.03358838, 685928.8677012455 9309589.071066046)))",29,IDN.4.7.4.8_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Pondok Kacang Barat,NA,Kelurahan,Urban Community,3674060002,0.07589845285,0.0002007031,0.0008767006854213427,2.456315021639532,0.04
POLYGON EMPTY,30,IDN.4.7.4.9_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Pondok Kacang Timur,NA,Kelurahan,Urban Community,3674060003,0.07342958466,0.00021072472,0.0,2.5789780392503023,0.0
"MULTIPOLYGON (((692921.3706305616 9308886.279403597, 692923.9311593571 9308894.550372688, 692940.1988355322 9308962.472863618, 692954.5306571203 9308955.88611758, 693031.3203366824 9308942.131139187, 693089.5486536392 9308932.60372457, 693144.4013971925 9308923.667737195, 693156.2156137386 9308921.730067406, 693247.3401997276 9308902.231684322, 693258.3153108463 9308901.826083897, 693247.16618168 9308849.813031228, 693274.7790318598 9308774.414600585, 693298.419649023 9308774.125076307, 693329.5225051439 9308732.624191081, 693378.2575967321 9308661.374574305, 693385.7595313963 9308661.349644039, 693380.8007054029 9308654.663441192, 693355.57487938 9308612.576693095, 693350.3220250843 9308601.470465817, 693334.0200340402 9308595.637520153, 693312.0571194085 9308585.249835156, 693274.5943747581 9308613.034100192, 693232.5076266613 9308638.259926213, 693206.6614038195 9308650.484279208, 693186.137466486 9308684.72639995, 693156.9078870161 9308724.137925522, 693123.956050928 9308760.494674034, 693087.5993024166 9308793.446510121, 693048.1877768445 9308822.676089592, 693006.1010287477 9308847.901915614, 692961.7443765173 9308868.881049696, 692920.8829312561 9308883.501508592, 692921.3706305616 9308886.279403597)), ((691995.163477602 9306521.289241012, 691995.2937946365 9306522.167767098, 692009.2944933863 9306498.809012426, 692028.3645555505 9306473.096010176, 692024.8341193746 9306465.631530039, 692010.9040036757 9306426.69946476, 692000.4992791747 9306417.269172166, 691967.5474430866 9306380.912423654, 691938.3178636167 9306341.500898082, 691913.0920375938 9306299.414149985, 691909.7354626424 9306292.31726852, 691895.1596422559 9306299.211118143, 691890.5662906445 9306300.85464563, 691891.2760640817 9306301.637759939, 691920.5056435516 9306341.04928551, 691945.7314695745 9306383.136033608, 691966.710603656 9306427.492685838, 691983.2410052664 9306473.692063393, 691995.163477602 9306521.289241012)))",31,IDN.4.7.4.10_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Pondok Karya,NA,Kelurahan,Urban Community,3674060010,0.08654052797,0.00019983391,0.07505607027192299,2.44576991880099,3.07
"MULTIPOLYGON (((688375.0137619621 9305359.14579379, 688392.8332671251 9305386.72069265, 688410.6742915716 9305420.940139491, 688441.7066833038 9305482.980701262, 688468.0279587891 9305473.5627983, 688515.6251364084 9305461.640325965, 688559.2388816624 9305455.170837993, 688562.934432853 9305430.25745553, 688574.8569051885 9305382.66027791, 688591.387306799 9305336.460900355, 688612.3664408805 9305292.104248125, 688636.2301438358 9305252.290065072, 688629.0606056374 9305257.607356993, 688586.9738575406 9305282.833183015, 688542.6172053101 9305303.812317098, 688496.4178277549 9305320.342718707, 688448.8206501356 9305332.265191043, 688400.2840592924 9305339.464914177, 688367.6290539855 9305341.069151716, 688375.0137619621 9305359.14579379)), ((689570.3244640874 9304899.58158599, 689577.2780870153 9304891.909445373, 689613.6348355267 9304858.957609287, 689620.9708493272 9304853.516850643, 689635.8047937324 9304840.072147127, 689675.2163193044 9304810.842567656, 689717.3030674012 9304785.616741635, 689761.6597196317 9304764.637607552, 689768.6056057109 9304762.152329773, 689737.689787044 9304754.408320334, 689691.4904094887 9304737.877918724, 689647.1337572582 9304716.898784641, 689605.0470091614 9304691.67295862, 689565.6354835894 9304662.443379149, 689529.2787350779 9304629.491543062, 689496.3268989898 9304593.13479455, 689467.09731952 9304553.723268978, 689441.871493497 9304511.636520881, 689433.0375542609 9304492.95872565, 689431.3809716493 9304497.588563891, 689410.4018375678 9304541.945216121, 689385.1760115449 9304584.031964218, 689355.946432075 9304623.44348979, 689322.9945959869 9304659.800238302, 689297.6432068195 9304682.777398104, 689334.2025231867 9304695.858530667, 689378.5591754172 9304716.83766475, 689420.6459235139 9304742.06349077, 689460.057449086 9304771.293070242, 689496.4141975974 9304804.244906329, 689529.3660336855 9304840.60165484, 689558.5956131554 9304880.013180412, 689570.3244640874 9304899.58158599)))",32,IDN.4.7.4.11_1,IDN,Indonesia,IDN.4_1,Banten,IDN.4.7_1,Tangerang Selatan,IDN.4.7.4_1,Pondok Aren,Pondok Pucung,NA,Kelurahan,Urban Community,3674060005,0.06395492558,0.00025312005,0.09182683781160515,3.097721053041133,2.96
